player_name.x,transfermarkt_id.x,transfermarkt_url,first_tier_debut_date,first_tier_debut_age,first_tier_debut_age.1,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_age.1,second_tier_debut_competition,debut_age_transfermarket,explanation.x,player_name.y,status,transfermarkt_id.y,player_slug,home_name,dob_age.x,place_birth.x,height.x,citizenship.x,position.x,foot.x,agent,current_club,joined,contract_expires,outfitter,injury_count_total,days_missed_total,games_missed_total,retired,retirement_date,shirt_number,injury_seasons,explanation.y,fbref_url,transfermarkt_id,player_name.x.x,name_home_country,dob_age.y,place_birth.y,height.y,citizenship.y,position.y,foot.y,debut_season,debut_age,first_club,debut_year,explanation,player_name.y.y,matches_national,minutes_national,goals_national,seasons_national,total_matches_club,total_minutes_club,total_goals_club,seasons_club,clubs_club,player_name,deceased,death_date,death_age,total_matches_total,total_minutes_total,total_goals_total,position_clean,position_simple,dob,age_current,retirement_date_clean,retirement_age,career_length
Jonjoe Kenny,258883,https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,15/05/2016,19 years 02 months 00 days,19,Premier League,4/8/2023,26,26,2. Bundesliga,19,first scrap players,Jonjoe Kenny,Success,258883,spieler,Jonjoe Kenny,15/03/1997,Liverpool,"1,76",England  Ireland,Defender - Right-Back,right,Not found,PAOK,1/7/2025,30/06/2028,Not found,6,127,19,No,Not found,3,4,first scrap players transfer,https://fbref.com/en/players/099e666f/Jonjoe-Kenny,258883,Jonjoe Kenny,Not found,"March 15, 1997 (Age: 28-255d)","Kirkdale, England, United Kingdom",176,England eng,"DF-FW-MF (FB, right)",Right,2015-2016,18 years,Wigan Athletic,2015,first scrap players fbref,NA,NA,NA,NA,NA,280,23269,7,12,7,Jonjoe Kenny,No,Not found,NA,280,23269,7,Defender - Right-Back,Defender,3/15/1997,28,NA,NA,9
Yann Kermorgant,57410,https://www.transfermarkt.com/yann-kermorgant/profil/spieler/57410,7/8/2010,28 years 08 months 30 days,28,Ligue 1,29/07/2005,23,23,Ligue 2,23,first scrap players,Yann Kermorgant,Success,57410,spieler,Yann Kermorgant,8/11/1981,Vannes,"1,84",France,Attack - Centre-Forward,right,Not found,Vannes,21/04/2020,-,Not found,1,113,17,Yes,21/04/2020,Not found,1,first scrap players transfer,https://fbref.com/en/players/0172d6cc/Yann-Kermorgant,57410,Yann Kermorgant,Not found,8-Nov-81,Not found,184,Not found,FW,Right,2009-2010,27 years,Leicester City,2009,first scrap players fbref,NA,NA,NA,NA,NA,293,19866,83,9,5,Yann Kermorgant,No,Not found,NA,293,19866,83,Attack - Centre-Forward,Attack,11/8/1981,44,4/21/2020,38,15
Wahbi Khazri,103565,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,11/8/2012,21 years 06 months 03 days,21,Ligue 1,13/03/2009,18,18,Ligue 2,18,first scrap players,Wahbi Khazri,Success,103565,spieler,Wahbi Khazri,8/2/1991,Ajaccio,"1,76",Tunisia  France,Attack - Left Winger,right,Not found,Without Club,1/7/2025,-,Not found,21,287,47,No,Not found,Not found,9,first scrap players transfer,https://fbref.com/en/players/2677a1de/Wahbi-Khazri,103565,Wahbi Khazri,Not found,8-Feb-91,Not found,182,Tunisia tn  Other: France,FW-MF (AM-WM),Right,2009-2010,18 years,Bastia,2009,first scrap players fbref,Wahbi Khazri,69,5025,24,10,454,30240,96,15,6,Wahbi Khazri,No,Not found,NA,523,35265,120,Attack - Left Winger,Attack,2/8/1991,34,NA,NA,16
Joshua King,91059,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,8/8/2015,23 years 06 months 24 days,23,Premier League,7/8/2010,18,18,Championship,18,first scrap players,Joshua King,Success,91059,spieler,Joshua King,15/01/1992,Oslo,"1,80",Norway,Attack - Centre-Forward,right,Not found,Al-Khaleej,15/07/2025,30/06/2027,Not found,29,576,93,No,Not found,7,11,first scrap players transfer,https://fbref.com/en/players/43458538/Joshua-King,91059,Joshua King,Not found,"January 15, 1992 (Age: 33-325d)","Oslo, Norway",180,Norway,FW-MF (AM),Right,2010-2011,18 years,Preston,2010,players corrected fbref,Joshua King,60,3530,20,9,402,24947,90,16,11,Joshua King,No,Not found,NA,462,28477,110,Attack - Centre-Forward,Attack,1/15/1992,33,NA,NA,15
Stephen Kingsley,184398,https://www.transfermarkt.com/stephen-kingsley/profil/spieler/184398,2/3/2016,21 years 07 months 08 days,21,Premier League,12/4/2011,16,16,Scottish Championship,16,first scrap players,Stephen Kingsley,Success,184398,spieler,Stephen Kingsley,23/07/1994,Stirling,"1,78",Scotland,Defender - Left-Back,left,Not found,Heart of Midl.,6/10/2020,31/05/2027,Not found,12,630,108,No,Not found,3,6,first scrap players transfer,https://fbref.com/en/players/488cc9c7/Stephen-Kingsley,184398,Stephen Kingsley,Not found,"July 23, 1994 (Age: 31-125d)","Stirling, Scotland, United Kingdom",178,Scotland sct,"DF (FB, left)",Right,2010-2011,16 years,Falkirk,2010,first scrap players fbref,Stephen Kingsley,2,45,0,3,311,24528,13,16,6,Stephen Kingsley,No,Not found,NA,313,24573,13,Defender - Left-Back,Defender,7/23/1994,31,NA,NA,15
Jan Kirchhoff,49734,https://www.transfermarkt.com/jan-kirchhoff/profil/spieler/49734,4/12/2010,20 years 02 months 03 days,20,1.Bundesliga,2/11/2008,18,18,2.Bundesliga,18,first scrap players,Jan Kirchhoff,Success,49734,spieler,Jan Kirchhoff,1/10/1990,Frankfurt am Main,"1,95",Germany,Midfield - Defensive Midfield,right,Not found,KFC Uerdingen,1/7/2021,-,Not found,24,1574,200,Yes,1/7/2021,Not found,9,first scrap players transfer,https://fbref.com/en/players/a14d04e3/Jan-Kirchhoff,49734,Jan Kirchhoff,Not found,1-Oct-90,Not found,195,Germany,DF-MF (CB),Right,2008-2009,17 years,Mainz 05,2008,first scrap players fbref,NA,NA,NA,NA,NA,150,9964,3,12,7,Jan Kirchhoff,No,Not found,NA,150,9964,3,Midfield - Defensive Midfield,Midfield,10/1/1990,35,7/1/2021,30,12
Timm Klose,65255,https://www.transfermarkt.com/timm-klose/profil/spieler/65255,17/07/2010,22 years 02 months 08 days,22,Raiffeisen Super League,26/07/2009,21,21,Brack.ch Challenge League,21,first scrap players,Timm Klose,Success,65255,spieler,Timm Klose,9/5/1988,Frankfurt am Main,"1,95",Switzerland  Germany,Defender - Centre-Back,right,Not found,FC Basel U21,17/11/2024,-,Not found,15,371,58,Yes,17/11/2024,Not found,8,first scrap players transfer,https://fbref.com/en/players/5f1d07f6/Timm-Klose,65255,Timm Klose,Not found,9-May-88,Not found,193,Switzerland ch  Other: Germany,DF (CB),Right,2010-2011,22 years,Thun,2010,first scrap players fbref,Timm Klose,12,768,0,8,302,24173,22,13,6,Timm Klose,No,Not found,NA,314,24941,22,Defender - Centre-Back,Defender,5/9/1988,37,11/17/2024,36,15
Lamine Koné,57420,https://www.transfermarkt.com/lamine-kon/profil/spieler/57420,14/08/2010,21 years 06 months 13 days,21,Ligue 1,27/04/2007,18,18,Ligue 2,18,first scrap players,Lamine Koné,Success,57420,spieler,Lamine Koné,1/2/1989,Paris,"1,88",Cote d'Ivoire  France,Defender - Centre-Back,right,Not found,FC Forward,17/02/2025,-,Not found,4,228,24,No,Not found,Not found,3,first scrap players transfer,https://fbref.com/en/players/a46472d0/Lamine-Kone,57420,Lamine Koné,Not found,1-Feb-89,Not found,189,Côte d'Ivoire ci  Other: France,"DF (CB, right)",Right,2009-2010,20 years,Châteauroux,2009,first scrap players fbref,Lamine Koné,8,650,0,4,301,25052,16,13,5,Lamine Koné,No,Not found,NA,309,25702,16,Defender - Centre-Back,Defender,2/1/1989,36,NA,NA,18
Kyle Lafferty,36884,https://www.transfermarkt.com/kyle-lafferty/profil/spieler/36884,9/8/2008,20 years 10 months 24 days,20,Scottish Premiership,6/8/2005,17,17,Championship,17,first scrap players,Kyle Lafferty,Success,36884,spieler,Kyle Lafferty,16/09/1987,Enniskillen,"1,93",Northern Ireland,Attack - Centre-Forward,right,Not found,Johnstone Burgh,12/7/2023,31/05/2025,Not found,12,334,52,No,Not found,Not found,7,first scrap players transfer,https://fbref.com/en/players/3bf81c50/Kyle-Lafferty,36884,Kyle Lafferty,Not found,16-Sep-87,Not found,193,Northern Ireland nir,FW,Right,2005-2006,17 years,Darlington,2005,first scrap players fbref,Kyle Lafferty,77,4256,16,14,454,25350,106,19,14,Kyle Lafferty,No,Not found,NA,531,29606,122,Attack - Centre-Forward,Attack,9/16/1987,38,NA,NA,21
Manuel Lanzini,135853,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,17/08/2011,18 years 06 months 02 days,18,Campeonato Brasileiro Série A,No second tier career,No second tier career,No second tier career,No second tier career,18,first scrap players,Manuel Lanzini,Success,135853,spieler,Manuel Lanzini,15/02/1993,Ituzaingó,"1,70",Argentina  Italy,Midfield - Attacking Midfield,right,Not found,Vélez Sarsfield,21/08/2025,31/12/2026,Nike,22,778,127,No,Not found,22,11,first scrap players transfer,https://fbref.com/en/players/26f6dca8/Manuel-Lanzini,135853,Manuel Lanzini,Not found,"February 15, 1993 (Age: 32-283d)","San Antonio de Padua, Argentina",170,Argentina,FW-MF (AM),Right,2015-2016,22 years,West Ham,2015,first scrap players fbref,Manuel Lanzini,4,221,1,4,291,17806,36,11,3,Manuel Lanzini,No,Not found,NA,295,18027,37,Midfield - Attacking Midfield,Attack,2/15/1993,32,NA,NA,14
Jamaal Lascelles,183318,https://www.transfermarkt.com/jamaal-lascelles/profil/spieler/183318,3/10/2015,21 years 10 months 22 days,21,Premier League,31/01/2012,18,18,Championship,18,first scrap players,Jamaal Lascelles,Success,183318,spieler,Jamaal Lascelles,11/11/1993,Derby,"1,88",England  Barbados,Defender - Centre-Back,right,Not found,Newcastle,9/8/2014,30/06/2026,Nike,19,961,120,No,Not found,6,8,first scrap players transfer,https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles,183318,Jamaal Lascelles,Not found,"November 11, 1993 (Age: 32-014d)","Derby, England, United Kingdom",189,England eng,DF (CB),Right,2011-2012,17 years,Stevenage,2011,first scrap players fbref,NA,NA,NA,NA,NA,320,25338,19,15,3,Jamaal Lascelles,No,Not found,NA,320,25338,19,Defender - Centre-Back,Defender,11/11/1993,32,NA,NA,14
Miguel Layún,58576,https://www.transfermarkt.com/miguel-layn/profil/spieler/58576,29/04/2007,18 years 10 months 04 days,18,Liga MX Clausura,15/10/2006,18,18,Liga de Expansión MX Apertura,18,first scrap players,Miguel Layún,Success,58576,spieler,Miguel Layún,25/06/1988,Córdoba,"1,80",Mexico  Spain,Defender - Right-Back,right,Not found,América,2/1/2024,-,adidas,4,81,14,Yes,2/1/2024,Not found,3,first scrap players transfer,https://fbref.com/en/players/ad6295d4/Miguel-Layun,58576,Miguel Layún,Not found,25-Jun-88,Not found,179,Mexico,"DF-MF (FB-WM, right)",Right,2007-2008,19 years,Veracruz,2007,first scrap players fbref,Miguel Layún,53,4352,3,7,389,26233,29,19,8,Miguel Layún,No,Not found,NA,442,30585,32,Defender - Right-Back,Defender,6/25/1988,37,1/2/2024,35,17
Jonathan Leko,314266,https://www.transfermarkt.com/jonathan-leko/profil/spieler/314266,2/4/2016,16 years 11 months 09 days,16,Premier League,9/9/2017,18,18,Championship,16,first scrap players,Jonathan Leko,Success,314266,spieler,Jonathan Leko,24/04/1999,Kinshasa,"1,82",England  DR Congo,Attack - Right Winger,right,Not found,MK Dons,13/01/2023,-,Not found,2,326,7,No,Not found,17,2,first scrap players transfer,https://fbref.com/en/players/76b5cbbd/Jonathan-Leko,314266,Jonathan Leko,Not found,"April 24, 1999 (Age: 26-215d)","Kinshasa, Congo DR",182,England eng,FW-MF,Right,2015-2016,16 years,West Brom,2015,first scrap players fbref,NA,NA,NA,NA,NA,217,11109,18,11,6,Jonathan Leko,No,Not found,NA,217,11109,18,Attack - Right Winger,Attack,4/24/1999,26,NA,NA,10
Jeremain Lens,38497,https://www.transfermarkt.com/jeremain-lens/profil/spieler/38497,3/3/2006,18 years 03 months 07 days,18,VriendenLoterij Eredivisie,No second tier career,No second tier career,No second tier career,No second tier career,18,first scrap players,Jeremain Lens,Success,38497,spieler,Jeremain Lens,24/11/1987,Amsterdam,"1,78",Netherlands  Suriname,Attack - Right Winger,right,Not found,Real Sranang,13/08/2024,-,Not found,12,325,61,No,Not found,Not found,9,first scrap players transfer,https://fbref.com/en/players/6f1721f0/Jeremain-Lens,38497,Jeremain Lens,Not found,24-Nov-87,Not found,178,Netherlands,"FW-MF (AM-WM, right)",Right,2006-2007,18 years,AZ Alkmaar,2006,first scrap players fbref,Jeremain Lens,23,1318,5,5,443,28799,97,15,8,Jeremain Lens,No,Not found,NA,466,30117,102,Attack - Right Winger,Attack,11/24/1987,38,NA,NA,20
Donald Love,179451,https://www.transfermarkt.com/donald-love/profil/spieler/179451,13/02/2016,21 years 02 months 11 days,21,Premier League,9/12/2017,23,23,Championship,21,first scrap players,Donald Love,Success,179451,spieler,Donald Love,2/12/1994,Rochdale,"1,78",Scotland  England,Defender - Right-Back,right,Not found,Accrington,23/07/2024,30/06/2026,Not found,1,23,2,No,Not found,2,1,first scrap players transfer,https://fbref.com/en/players/160599ed/Donald-Love,179451,Donald Love,Not found,"December 2, 1994 (Age: 30-358d)","Rochdale, England, United Kingdom",179,Scotland sct  Other: England,"DF-MF (DM-FB-WM, right)",Right,2015-2016,20 years,Manchester Utd,2015,first scrap players fbref,NA,NA,NA,NA,NA,244,18688,4,11,7,Donald Love,No,Not found,NA,244,18688,4,Defender - Right-Back,Defender,12/2/1994,31,NA,NA,10
Jordan Lyden,251289,https://www.transfermarkt.com/jordan-lyden/profil/spieler/251289,14/02/2016,20 years 15 days,20,Premier League,No second tier career,No second tier career,No second tier career,No second tier career,20,first scrap players,Jordan Lyden,Success,251289,spieler,Jordan Lyden,30/01/1996,Perth,"1,83",Australia  England,Midfield - Central Midfield,right,Not found,Bromsgrove Spo,15/12/2024,30/06/2025,Not found,1,85,18,No,Not found,18,1,first scrap players transfer,https://fbref.com/en/players/f246a2a8/Jordan-Lyden,251289,Jordan Lyden,Not found,30-Jan-96,Not found,178,Australia,MF,Right,2015-2016,19 years,Aston Villa,2015,first scrap players fbref,NA,NA,NA,NA,NA,87,5430,5,7,4,Jordan Lyden,No,Not found,NA,87,5430,5,Midfield - Central Midfield,Midfield,1/30/1996,29,NA,NA,9
Yann M'Vila,60573,https://www.transfermarkt.com/yann-mvila/profil/spieler/60573,16/08/2009,19 years 01 month 18 days,19,Ligue 1,16/03/2024,33,33,,19,first scrap players,Yann M'Vila,Success,60573,spieler,Yann M'Vila,29/06/1990,Amiens,"1,83",France  Congo,Midfield - Defensive Midfield,right,Not found,SM Caen,6/8/2024,30/06/2026,Not found,19,341,61,No,Not found,6,9,first scrap players transfer,https://fbref.com/en/players/d4133fa1/Yann-MVila,60573,Yann M'Vila,Not found,"June 29, 1990 (Age: 35-149d)","Amiens, France",182,France,MF (CM-DM),Right,2009-2010,19 years,Dijon,2009,first scrap players fbref,Yann M'Vila,11,903,1,1,501,40992,13,16,9,Yann M'Vila,No,Not found,NA,512,41895,14,Midfield - Defensive Midfield,Midfield,6/29/1990,35,NA,NA,16
Shaun MacDonald,10375,https://www.transfermarkt.com/shaun-macdonald/profil/spieler/10375,17/10/2015,27 years 04 months 00 days,27,Premier League,20/09/2008,20,20,Championship,20,first scrap players,Shaun MacDonald,Success,10375,spieler,Shaun MacDonald,17/06/1988,Swansea,"1,83",Wales,Midfield - Central Midfield,right,Not found,Trefelin BGC,12/7/2024,31/05/2025,Not found,1,5,1,No,Not found,Not found,1,first scrap players transfer,https://fbref.com/en/players/fdcff59c/Shaun-MacDonald,10375,Shaun MacDonald,Not found,17-Jun-88,Not found,185,Wales wls,MF,Right,2005-2006,17 years,Swansea City,2005,players corrected fbref,Shaun MacDonald,4,39,0,5,264,17368,13,17,7,Shaun MacDonald,No,Not found,NA,268,17407,13,Midfield - Central Midfield,Midfield,6/17/1988,37,NA,NA,17
José Manuel Jurado,28261,https://www.transfermarkt.com/jos-manuel-jurado/profil/spieler/28261,29/10/2005,19 years 04 months 00 days,19,LaLiga,27/08/2005,19,19,Segunda División,19,first scrap players,José Manuel Jurado,Success,28261,spieler,José Manuel Jurado,29/06/1986,Sanlúcar de Barrameda (Cádiz),N/A,Spain,Midfield - Attacking Midfield,N/A,Not found,Cádiz CF,1/10/2020,-,Not found,12,364,67,Yes,1/10/2020,Not found,6,first scrap players transfer,https://fbref.com/en/players/71d4e271/Jose-Manuel-Jurado,28261,José Manuel Jurado,Not found,29-Jun-86,Not found,176,Spain,MF (AM),Right,2005-2006,19 years,Real Madrid,2005,first scrap players fbref,NA,NA,NA,NA,NA,442,29540,50,15,10,José Manuel Jurado,No,Not found,NA,442,29540,50,Midfield - Attacking Midfield,Attack,6/29/1986,39,10/1/2020,34,15
Anthony Martial,182877,https://www.transfermarkt.com/anthony-martial/profil/spieler/182877,3/2/2013,17 years 01 month 29 days,17,Ligue 1,No second tier career,No second tier career,No second tier career,No second tier career,17,first scrap players,Anthony Martial,Success,182877,spieler,Anthony Martial,5/12/1995,Massy,"1,81",France  Guadeloupe,Attack - Centre-Forward,right,Not found,Monterrey,12/9/2025,30/06/2027,Nike,26,629,120,No,Not found,9,11,first scrap players transfer,https://fbref.com/en/players/8b788c01/Anthony-Martial,182877,Anthony Martial,Not found,"December 5, 1995 (Age: 29-355d)","Massy, France",184,France,FW-MF (AM),Right,2012-2013,16 years,Lyon,2012,first scrap players fbref,Anthony Martial,30,1343,2,7,419,25166,111,14,6,Anthony Martial,No,Not found,NA,449,26509,113,Attack - Centre-Forward,Attack,12/5/1995,30,NA,NA,13
Cuco Martina,91251,https://www.transfermarkt.com/cuco-martina/profil/spieler/91251,19/08/2011,21 years 10 months 25 days,21,VriendenLoterij Eredivisie,24/10/2008,19,19,Keuken Kampioen Divisie,19,first scrap players,Cuco Martina,Success,91251,spieler,Cuco Martina,25/09/1989,Rotterdam,"1,85",Curacao  Netherlands,Defender - Centre-Back,right,Not found,Victory Boys,9/5/2025,-,Not found,5,126,14,No,Not found,2,4,first scrap players transfer,https://fbref.com/en/players/22551915/Cuco-Martina,91251,Cuco Martina,Not found,"September 25, 1989 (Age: 36-061d)","Rotterdam, Netherlands",185,Curaçao cw  Other: Netherlands,DF-MF (CB-FB),Right,2008-2009,18 years,RBC Roosendaal,2008,first scrap players fbref,Cuco Martina,37,3172,0,9,341,28674,9,15,10,Cuco Martina,No,Not found,NA,378,31846,9,Defender - Centre-Back,Defender,9/25/1989,36,NA,NA,17
Adam Matthews,108878,https://www.transfermarkt.com/adam-matthews/profil/spieler/108878,6/8/2011,19 years 06 months 24 days,19,Scottish Premiership,15/08/2009,17,17,Championship,17,first scrap players,Adam Matthews,Success,108878,spieler,Adam Matthews,13/01/1992,Swansea,"1,78",Wales,Defender - Right-Back,right,Not found,Shamrock Rovers,28/01/2025,-,Not found,13,476,70,No,Not found,3,6,first scrap players transfer,https://fbref.com/en/players/d8bffa70/Adam-Matthews,108878,Adam Matthews,Not found,"January 13, 1992 (Age: 33-316d)","Swansea, Wales, United Kingdom",178,Wales wls,"DF-MF (FB, right)",Right,2009-2010,17 years,Cardiff City,2009,first scrap players fbref,Adam Matthews,6,377,0,4,357,26650,8,17,7,Adam Matthews,No,Not found,NA,363,27027,8,Defender - Right-Back,Defender,1/13/1992,33,NA,NA,16
Kevin Mbabu,183321,https://www.transfermarkt.com/kevin-mbabu/profil/spieler/183321,26/09/2012,17 years 05 months 07 days,17,Super League,No second tier career,No second tier career,No second tier career,No second tier career,17,first scrap players,Kevin Mbabu,Success,183321,spieler,Kevin Mbabu,19/04/1995,Chêne-Bougeries,"1,84",Switzerland  DR Congo,Defender - Right-Back,right,Not found,Midtjylland,30/08/2024,30/06/2026,Not found,16,459,75,No,Not found,43,7,first scrap players transfer,https://fbref.com/en/players/493924a7/Kevin-Mbabu,183321,Kevin Mbabu,Not found,"April 19, 1995 (Age: 30-220d)","Chêne-Bougeries, Switzerland",184,Switzerland,"DF-MF (FB, right)",Right,2012-2013,17 years,Servette,2012,first scrap players fbref,Kevin Mbabu,25,1546,0,8,276,20348,8,12,8,Kevin Mbabu,No,Not found,NA,301,21894,8,Defender - Right-Back,Defender,4/19/1995,30,NA,NA,13
Chancel Mbemba,203348,https://www.transfermarkt.com/chancel-mbemba/profil/spieler/203348,28/07/2013,18 years 11 months 20 days,18,Jupiler Pro League,13/08/2016,22,22,Championship,18,first scrap players,Chancel Mbemba,Success,203348,spieler,Chancel Mbemba,8/8/1994,Kinshasa,"1,82",DR Congo,Defender - Centre-Back,right,Not found,Lille,1/9/2025,30/06/2026,Puma,9,174,32,No,Not found,18,6,first scrap players transfer,https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba,203348,Chancel Mbemba,Not found,"August 8, 1994 (Age: 31-109d)","Kinshasa, Congo DR",182,Congo DR,"DF (CB, right)",Right,2013-2014,18 years,Anderlecht,2013,first scrap players fbref,Chancel Mbemba,87,7659,6,12,338,28397,28,12,5,Chancel Mbemba,No,Not found,NA,425,36056,34,Defender - Centre-Back,Defender,8/8/1994,31,NA,NA,13
Dieumerci Mbokani,44624,https://www.transfermarkt.com/dieumerci-mbokani/profil/spieler/44624,22/09/2006,20 years 10 months 00 days,20,Jupiler Pro League,14/10/2022,36,36,Challenger Pro League,20,first scrap players,Dieumerci Mbokani,Success,44624,spieler,Dieumerci Mbokani,22/11/1985,Kinshasa,"1,85",DR Congo,Attack - Centre-Forward,right,Not found,FC Noah,1/7/2025,-,Not found,9,432,62,Yes,1/7/2025,Not found,6,first scrap players transfer,https://fbref.com/en/players/d9847696/Dieumerci-Mbokani,44624,Dieumerci Mbokani,Not found,22-Nov-85,Not found,185,Congo DR,FW,Right,2006-2007,20 years,Anderlecht,2006,first scrap players fbref,Dieumerci Mbokani,30,2230,13,6,416,31523,175,16,9,Dieumerci Mbokani,No,Not found,NA,446,33753,188,Attack - Centre-Forward,Attack,11/22/1985,40,7/1/2025,39,19
